GeneSymbol	C1_rpkm	C2_rpkm	C3_rpkm	C4_rpkm	C5_rpkm	C6_rpkm	C7_rpkm	C8_rpkm	A9_rpkm	A10_rpkm	A11_rpkm	A12_rpkm	A13_rpkm	A14_rpkm	A15_rpkm	A16_rpkm	A17_rpkm
HERC5	3.996956346	2.643656517	3.282599845	3.311054395	6.993490977	13.85791905	2.763836316	2.717112553	3.458646992	2.847222501	3.978750016	5.143976999	7.865577404	4.519752171	4.499164155	2.622764172	4.271812768
CKLF	9.317894624	3.021599717	6.213346706	10.8403494	10.60748464	11.48780557	7.701020801	5.518853965	8.287379966	7.526809997	10.02582754	11.04673484	8.546412338	9.019326373	11.2415695	8.437963707	7.317867734
ZNF639	10.13321968	4.851239889	7.043196144	7.23876221	9.919974492	9.699812294	8.955201101	11.70780447	10.60564933	10.2145459	9.497783181	10.03194054	10.22216633	8.326439203	7.857626214	8.942029258	9.305370256
IPO11	18.89019113	5.702856044	16.97925538	15.18598336	15.72859106	18.018686	17.63726828	18.07641981	18.90941671	21.12396496	19.19584394	17.9482264	15.33510112	20.2587731	16.82430389	17.48956389	14.22081218
RAPGEFL1	20.63586075	49.62832797	31.01460636	22.38753085	14.05007726	20.32386659	20.97034946	23.72236575	17.73288665	19.21401806	19.50777049	19.00031029	20.02786368	20.95798834	20.14256438	23.18490894	22.95123982
PLCE1	5.46146423	13.89180991	5.894102776	4.849958777	12.5787404	6.955939698	3.79206971	4.672388184	4.575198232	7.43311541	5.011624774	7.865201408	17.77839375	7.47987341	7.39167621	8.652554131	6.668675538
NIN	22.30301914	62.27870178	26.68108657	24.15569128	29.80683935	15.89210902	17.22130147	17.55789603	19.53984894	19.59172607	20.44726515	21.85745189	27.87596161	22.44197464	23.0999299	18.69450438	26.76429936
CPA4	0.281072326	0.165501799	0.09797179	0.215837696	0.623946448	0.340308613	0.2399456	0.110449803	0.072468905	0.297883464	0.252938923	0.287652319	0.137740875	0.131829771	0.286443003	0.265455386	0.252323991
ZDHHC2	25.59791472	5.072302778	25.40558401	19.88579873	33.0309612	23.1350626	22.63872279	24.02124044	28.99306774	27.74320737	25.7164733	26.01397461	26.1450419	24.07741424	26.8030935	25.67661138	29.95627299
DDX47	18.85652977	15.19667517	14.54813353	17.58013933	18.42271801	19.12651226	17.30249274	16.93452074	20.19661618	18.89011285	17.78187829	16.94130766	15.72482711	17.8735654	15.55175462	17.54970817	15.66677284
NUSAP1	0.930048015	2.300060665	0.842872085	0.482079153	0.698785561	1.272933553	0.303777013	0.71005681	0.59948592	0.788539883	0.627717463	0.662813349	1.198036089	1.13415948	0.937842151	0.787021927	0.759019865
CCDC44	5.979707644	6.047347135	6.123404955	7.523395463	5.076626741	10.32904831	8.74742087	8.223274306	6.550253896	6.607083852	9.424665738	7.163845778	6.281761789	7.808593112	8.205019771	9.250353157	8.028711044
ACP6	5.117790203	13.47597432	12.22658749	8.588578426	12.8043029	6.272046064	5.924869641	6.192118502	7.027557735	6.598049126	6.080340717	9.672788578	9.210754353	6.367959315	7.476384291	7.803097997	9.235604748
GP6	0.716836765	1.944171398	1.332606575	0.867398932	1.127627843	0.713539364	0.683705461	0.331683642	0.49285891	0.368344866	0.996951623	0.924803476	1.97087028	0.684653785	0.61518648	0.61710294	1.077848403
DUSP13	0.0	0.0	0.0	0.0	0.095311451	0.029382329	0.0	0.062666872	0.0	0.0	0.062786575	0.0	0.078151246	0.078537282	0.029938203	0.0	0.0
CLDN18	0.44723351	0.191520942	0.680245757	0.603611629	0.703525521	0.547909251	0.209257288	0.182591458	0.601011044	0.383016458	0.743956957	0.599175346	1.184081757	0.31528077	0.360552575	0.303092749	0.74325432
RAB9B	267.0908779	80.88419316	114.6347689	206.0681698	248.4443975	47.60492537	160.9779259	158.8528703	332.9204625	211.2231373	302.5514962	337.1852294	152.8092458	323.5787328	285.2617324	133.0893789	247.8278232
LUZP4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029377585	0.032201754	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IGF2AS	0.0	0.055979725	0.033138213	0.018251365	0.292216349	0.020018574	0.098803204	0.085391557	0.0	0.026868484	0.0	0.058377726	0.106490979	0.035672334	0.020397298	0.043098367	0.217246072
GLRX5	13.6613212	3.168136914	13.24526723	16.84957894	9.302511577	17.84378069	17.14955783	17.48071266	16.95039015	15.34860447	12.67219146	12.8368348	9.887701041	13.05945564	14.32142918	15.5748274	14.21598186
ZNF219	3.028659376	5.20003036	4.163533452	3.303843376	5.761410054	2.884689169	2.185228496	2.974550305	2.306148906	2.911823707	2.687303339	2.641869037	6.372786992	3.058753918	3.959503859	2.266918775	4.12106322
TCEB3B	0.630232717	0.989587743	0.901237539	0.620462517	1.346610622	0.394712913	0.470239672	0.406408863	0.483312398	0.529774885	0.683489383	0.55568082	1.647192744	0.472951205	0.679546108	0.429776278	0.759637845
ABI3	3.050426495	2.231593624	1.868777389	1.916547542	3.946140185	6.345286445	0.617569722	1.203880634	1.692148923	2.769169433	2.433156662	3.367800945	3.028580945	2.531948576	3.74830523	2.863478462	4.134042673
COPZ2	2.180411569	2.952914989	2.508045265	3.93473554	6.701883264	4.407544627	4.109242349	2.448033138	3.429271904	3.450829833	4.562039196	6.471221532	6.533245148	4.37701118	8.21499252	3.887889563	2.206520339
PIGP	7.912448674	1.733592676	8.594689696	9.964631558	9.302825961	7.904231024	8.441658647	5.206211483	7.260256165	8.788731446	9.761449733	7.043099834	6.956373917	9.942379558	6.824830035	6.031224935	9.310690965
GLTP	17.73775454	14.81160317	11.04010248	22.31656194	31.68033697	7.813055684	11.61324659	11.01533865	20.64191853	13.03728198	26.5098726	24.40926501	33.72264432	19.25327922	24.68944925	13.13341647	24.60737247
PHF20	11.33212662	10.83854813	11.29870825	11.97093739	13.56409577	13.04362814	11.59190085	11.45479215	11.4628904	11.27859199	12.69018506	10.69289329	12.67985732	11.99337073	10.90283362	13.08148226	10.99129393
VRK3	9.158694751	19.6993562	10.18279353	10.17181205	11.17730965	10.29720452	10.06901918	8.536769216	9.49262959	7.487143446	10.24286773	9.220861986	15.12869937	9.595053036	9.684935773	9.893224395	10.39876962
CRIM1	26.55068893	11.77195268	23.97844637	25.05238748	36.43935165	30.90823722	28.0195475	26.49996748	26.20872524	27.87249607	20.56143408	24.91343206	27.23214052	25.93794979	25.9706767	33.67373826	26.30232688
LOC51233	1.924268615	0.997086874	2.253657562	1.684533903	1.261777553	0.875198279	0.639941938	0.483941125	1.667011449	1.305190721	1.835562342	1.197344346	2.845157536	1.64621267	0.924783846	1.023532872	2.663417915
TMEM85	44.11568339	11.45592986	37.29441398	42.46409751	25.51483779	61.38711352	58.09322568	54.22474317	49.60642407	49.92249319	42.42957937	40.57551078	20.10382897	47.98937176	50.49033159	49.75652106	33.02606434
C8orf30A	0.407136403	1.797984029	0.936627326	0.845692231	0.889888883	0.257186518	0.453344192	0.548529509	0.587843298	0.78243071	0.778567817	0.550001228	0.638461424	0.710359651	0.722202084	0.449113625	0.358848771
MGC29506	0.0	0.127540165	0.0	0.083165185	0.147947698	0.0	0.032158013	0.14591247	0.055846499	0.061215216	0.09746079	0.088669065	0.181966021	0.040636636	0.0	0.09819221	0.0
ANKRD39	11.07238732	24.01305779	12.7628985	14.60590874	8.985598496	11.86506228	14.28741239	13.58838314	10.85387283	14.3139307	12.03586489	12.34134158	12.52526024	13.28641502	14.11520244	11.92740119	14.1717292
COX16	27.78968839	10.5569049	21.70229234	24.34378521	16.25391622	37.47735561	40.36288467	34.18337822	37.31692658	34.54757723	26.91491048	26.48863529	12.32337763	28.62137824	34.40970206	37.19029953	29.47656158
C3orf19	9.264268865	23.25873628	11.68660595	10.1239207	13.6524208	8.474619346	9.058682702	11.00333935	10.77935612	10.74146618	7.970518759	12.05807586	13.03795009	9.970011559	11.7365394	8.143150039	8.773673096
SHISA5	3.469034806	3.201986948	4.836727293	4.679823759	6.980383746	9.436736694	4.816259615	3.621130617	4.351240088	3.70964207	4.176473303	4.644105605	7.036366082	6.402708317	4.143818011	5.978783391	6.060101345
PAIP2	52.30551598	15.13412659	44.06903548	52.43232568	33.52554868	54.49120434	48.07362389	42.19782705	57.0197071	55.32782551	51.93377993	43.46313077	24.2157628	49.13643501	45.91913267	44.11413826	39.70390625
PDZD11	12.626716	3.427614215	12.83068374	13.14733096	9.296969018	10.41869292	14.25995339	12.26387968	17.03920394	12.58052528	12.7110057	11.56437364	10.73947633	13.87610364	11.24025941	12.44419762	9.948466767
TMEM69	6.304996495	2.236115924	5.736073851	5.795033986	5.719912633	5.925567191	6.447729249	5.138327121	6.351834978	7.40277238	5.213863053	6.019103446	5.971671246	7.672727383	6.058562533	5.297134651	5.117745868
C6orf203	6.390327274	5.77636121	8.765278195	7.58624062	6.417503937	5.964200465	7.056618895	6.143068587	7.944193891	7.926919371	6.652160561	7.409560399	7.699652752	7.595115534	5.928814732	6.681204688	6.224410313
NT5C3	8.87996175	5.278839658	6.922257497	5.11969192	8.13882884	9.725415519	5.543059033	8.918742053	6.905137969	10.23091487	8.169854334	10.47570062	5.116339138	10.19870344	7.377273721	7.030992023	5.704994542
FAM178B	1.533753638	3.486421321	1.268148974	1.355818506	1.754145098	0.615868526	0.826111382	1.265473478	1.636970154	1.209665892	1.139496723	1.489351151	1.917763631	2.342127833	2.0050027	0.786925178	1.467119397
MRPL37	16.57748498	14.34170044	15.97050394	16.99391042	9.820900022	16.42535663	21.49148545	20.35908096	18.09262227	20.83342339	16.24586387	17.26247965	11.98863545	19.8281315	16.64398358	19.4955244	14.5010104
RNF181	41.08051528	23.15062918	33.37917041	40.06578893	28.24167323	49.22429894	40.29073073	35.16591147	38.23204288	44.51028258	29.92221099	40.51887211	20.21355777	41.19034329	44.63649918	38.94073752	30.21593463
TBC1D7	4.314730153	3.146869592	3.269233908	2.914900113	2.864714761	3.137518328	3.417274733	2.641851164	3.239508544	3.911028355	3.774319153	2.562747987	2.874232297	2.742613388	3.427793862	3.813517724	3.835862361
2-Mar	17.53389513	32.2316537	27.2150429	26.1222921	22.46238245	27.13266028	29.27363298	28.23663699	23.70467241	24.744272	21.44879979	24.14842196	32.79658446	27.35905286	30.19510844	27.59445604	24.56441289
MRPL51	29.97229363	12.74126251	29.08248923	39.96918784	27.96275746	42.97724216	31.86537474	33.13672198	32.92151123	35.03958945	30.96329292	29.80610614	27.94998083	30.06298307	30.65740202	32.22668332	28.00279672
TMEM216	4.247841176	1.491959253	3.636674264	3.490860208	6.108302384	2.510732272	3.363518768	2.476646031	2.920590117	5.939358803	3.520872477	4.362538126	8.76494922	3.80292464	4.125149009	3.513512022	3.503189822
CXorf26	6.576324326	3.754947699	6.617820116	6.091246443	8.711543805	6.948908985	5.514955956	3.365394431	5.508047507	6.623288068	8.321178559	5.776168411	5.893046946	5.114589484	4.993886255	4.914539987	4.892095062
MRPL30	15.17405956	10.50298677	15.28452373	14.37511136	11.9931877	14.26724206	17.75598751	17.23121164	17.46974761	17.8363885	12.35938628	15.30110367	8.932018797	16.46497027	16.90243722	15.22708206	11.50418164
MRPL27	38.5538118	21.13082945	36.17403218	38.91577582	26.49940049	67.59976581	39.74350171	29.1839316	36.51040534	32.89337796	43.42310278	36.72668297	23.90119205	32.38960062	35.16765537	37.52006573	33.24507008
CDKL3	10.34301688	6.014160161	9.903459749	11.40655777	11.50839557	7.378640696	8.037365762	7.350916239	10.9630434	9.601968929	9.464986003	10.18230228	13.8911309	10.75448238	9.903834682	8.09994281	10.18617725
CLEC1B	0.101490291	0.0	0.212255377	0.0	0.069321885	0.128222062	0.0	0.045578844	0.0	0.286827995	0.0	0.124639453	0.113681865	0.0	0.043549283	0.0	0.0
CLEC1A	0.834284596	0.633865556	0.450273845	0.661412433	1.838223859	2.493401493	0.399557593	0.362587303	0.333063757	0.517199961	0.532810518	0.594916582	1.356537286	0.787648645	0.57740302	0.341605813	1.019103479
PIPOX	2.29936974	3.450702247	4.482604258	1.859458704	5.225935926	4.747414329	3.359402279	3.582244638	3.714473246	2.415331236	2.838308801	4.514809582	8.137017967	4.565800681	4.173638027	1.758813669	3.693285861
TFDP3	0.0	0.0	0.0	0.0	0.0	0.024677659	0.0	0.026316356	0.0	0.033121804	0.0	0.0	0.0	0.0	0.050289054	0.0	0.038258216
UBAP1	16.89584083	7.113496662	15.53868753	20.939409	16.61933058	18.84995433	17.14517281	16.93112934	17.23672892	14.82364114	19.04294733	16.78018372	21.89858854	17.4983499	15.9011179	19.79429576	17.01560843
BET1L	4.304717694	6.590261596	5.955715964	6.280691826	7.509054808	8.143876395	5.820762541	6.052496379	5.327451705	6.663131064	6.257749804	6.357464578	7.622191221	7.231188855	6.806022059	7.405535594	7.134327181
KLF3	9.206751935	3.776766804	7.674316397	7.325895412	15.24764301	9.560334549	6.633826051	6.570227034	9.383622322	8.992351614	9.209402508	10.06027136	12.03823121	8.599199987	9.810783218	7.36182796	9.692828142
ZNF571	4.272265687	2.93230324	4.385254864	4.629218636	4.636777754	2.858823978	3.533323112	2.707305657	4.433105805	4.059272872	4.21023606	4.055759852	3.06798781	4.002676157	3.531480501	3.517037911	3.884492302
DNAJC27	8.570628176	3.36836914	6.590678143	5.98172404	5.292918068	7.039407599	8.377977944	7.953146651	8.922815817	7.292393437	6.672228328	5.912562137	4.635352851	6.901744876	6.397787276	7.461049994	6.675045597
IER5	4.939093051	6.682788803	5.128145498	7.424143979	4.191872501	8.337718954	7.488889881	5.323499969	5.614003899	5.369635618	6.941334727	4.972982919	6.073873497	4.984043458	6.385120819	8.282860903	6.696331223
C1RL	2.244687545	1.684834024	2.390244091	2.756171834	4.549085884	7.572844446	2.563535887	2.304181288	2.035157813	3.123126373	2.097702474	3.382743707	4.075427911	3.572623129	3.641073643	5.114015631	3.510821566
GOLM1	44.37132537	24.1307398	42.11864812	40.25137671	39.70317088	51.92777641	37.50811376	45.33469631	37.12161412	44.77800277	36.18788932	39.30091417	38.76544627	36.15854559	45.37190163	42.64760886	41.983561
ANKMY1	3.102869357	9.965674229	3.736262274	1.534328137	4.30298885	1.742285131	2.03812158	2.639176126	3.030352656	2.205589483	2.432679958	4.310993386	3.765236736	3.475145781	4.337250749	2.088624272	3.100121307
BFAR	7.675792283	5.011556637	6.351498818	9.658425892	8.892424103	9.902460402	8.733996759	7.092523442	8.20917997	8.053593735	9.06489281	7.820118427	10.00649529	7.995697226	7.965703131	8.545552015	7.347341456
TLR7	0.778966447	0.139343762	0.508670238	0.98433793	1.320059779	2.865218548	0.386475924	0.504818564	0.864378957	1.19270343	1.002692302	1.638805741	0.905674631	0.599365955	1.455481261	0.792677859	1.377663628
RASL12	5.288872441	2.923084043	2.90170171	5.24898774	9.781162056	3.972164958	2.505892554	3.738596705	3.229392049	4.748572084	4.982862452	10.86445404	12.25475508	5.760030309	6.037438969	6.099232942	12.44089498
CEND1	28.73821526	34.72385603	46.822986	36.44370652	20.95702512	43.22158491	41.23684872	41.20316401	28.37382155	26.67291245	39.50572523	29.16002864	36.41100283	36.93870183	39.83039691	38.86228141	36.27604022
CHCHD8	11.58536426	5.655317571	10.62916257	13.64436421	14.92449467	16.9878595	11.51441173	9.27362719	14.36262988	10.78962968	13.28877869	13.36783472	13.5822101	12.56816806	10.92131055	12.69912667	12.38446432
RXFP3	0.106312724	0.125198715	0.074113649	0.224505584	0.0	0.313400936	0.284108749	0.310339752	0.082231859	0.450685457	0.239178882	0.174082462	0.089312696	0.11967182	0.02280929	0.257038787	0.069410154
ERGIC2	40.32299059	13.9303078	34.14121584	38.90037873	37.41552425	40.20144408	41.22474588	37.50584842	49.65616746	45.20931001	41.83366228	44.73751645	28.44761694	37.35643503	36.2387911	39.8583322	31.28238419
GMIP	2.264723706	8.264537507	2.592356926	2.952175104	3.399351524	4.121119945	1.851364462	2.636867503	2.032885528	2.32313569	2.641904312	2.529485908	3.585934764	2.287031241	3.161775284	2.8113557	3.833427563
GMPR2	18.46383611	11.60681931	17.15730965	23.63036287	12.49117791	20.44132731	24.03828195	24.97129802	22.09699821	26.05646001	19.12649873	20.80752701	11.48660508	22.10336672	18.40788897	21.76321232	19.02540858
CD320	3.447409808	5.067152631	5.673928627	4.457125458	4.747021133	6.549990133	6.260535362	4.633009065	3.10105309	2.695790446	6.041414219	4.477787773	6.300442624	7.023885165	6.006086015	4.543522639	5.483073169
PCDH12	1.120858618	1.118622252	1.58925292	1.218132435	2.024273965	1.088064736	0.942046082	1.066467543	1.097186488	1.202662809	1.359137921	1.298748557	2.245008418	1.054984151	1.149408626	1.297569694	1.61242653
ECSIT	14.32789042	13.52455083	14.28011639	21.49621794	12.89783636	20.06654892	18.7967827	17.23330204	13.97537946	11.54711918	21.26602086	13.83267249	12.98765891	15.45500368	14.64164524	19.74026892	18.20430179
SLC15A3	1.605849925	2.795571877	2.044275193	3.14541346	5.055089537	6.74312649	3.095927142	2.299414956	3.288289397	2.81511845	3.309104859	3.029652153	5.187709301	2.165673299	3.955097391	3.530880447	2.826223924
PLUNC	0.0	0.0	0.0	0.034933989	0.0	0.038316513	0.0	0.122582657	0.046917253	0.0	0.0	0.074491848	0.0	0.068278562	0.0	0.0	0.0
THEG	0.29786863	1.227742922	0.207652764	0.14295982	0.0	0.501766616	0.221116744	0.167214366	0.038399749	0.168364996	0.167533771	0.487746928	1.543132422	0.167649176	0.511259364	0.337582144	0.437567488
NRN1	40.95057063	9.137417818	31.85335387	32.43931212	7.094363584	42.34019384	56.43972607	49.06036038	47.65255078	47.52302101	23.33017443	21.47769598	8.484184702	28.77460176	31.58521656	42.56877988	22.91663921
C3orf1	28.35856752	17.41901275	25.15660054	34.14957144	32.77186138	33.07700767	31.66902485	22.8636873	27.69590454	29.12708311	32.14964462	26.90776265	27.87449963	29.60778964	32.80867854	28.17088811	31.14886465
GCNT4	2.148841291	0.708560598	3.255694381	4.345296195	2.348389828	2.751027473	5.853132669	3.229651075	4.314093296	3.238919153	1.843515088	1.958706351	2.150228285	3.633667409	2.397365241	2.883438823	2.955547363
CYP39A1	1.039918123	0.357191053	0.966608995	0.815198173	2.841628375	1.532795422	0.630435758	0.447563382	1.586389615	0.955167522	1.87165897	0.833672636	3.591586377	0.942977423	1.338680439	0.890471961	1.357897228
FKBP11	9.918025086	17.59197667	15.70619391	13.16368336	5.185345998	12.06627014	8.87129176	9.23821938	7.450506452	10.24304154	11.12907668	7.418424519	8.366363102	9.280619116	11.55897648	10.0654343	8.473909238
ZDHHC3	10.93839804	5.476852334	9.959798801	12.05668881	9.606032678	11.87661289	12.72669758	12.31438384	11.37691963	10.68309621	12.48857257	11.37723628	13.21089818	10.87499952	8.892381847	12.53731942	11.10095525
KCNK9	2.904450411	2.225723516	2.305725408	3.404219624	2.202173499	3.28905396	3.449695879	3.033142085	3.325058302	2.812080451	2.713782209	2.491733399	2.64626475	3.253776107	2.731113026	3.225539248	3.719968786
FAM13B1	38.92240887	41.12240769	32.14674246	37.1554726	41.56330056	39.24894088	32.80433391	34.99120445	33.49464575	39.46482733	40.04513526	36.97529267	32.53152906	32.42183005	35.16938739	33.24514044	33.7917721
FAM53C	8.895549999	4.940669988	10.5415011	10.72452775	10.51234479	12.07473117	11.77792344	10.08561758	10.01869394	9.409370155	10.41782103	9.96481258	13.85931676	9.748180656	10.57032813	11.83388335	11.54233275
REEP2	31.11808802	43.52628112	46.66909052	42.13215476	28.94493826	30.40044253	42.3572429	46.86476261	36.95606492	37.30494821	35.71749202	32.21169162	47.95241296	41.75113834	36.53482032	39.09186116	40.36915302
